id,title,genre,original_language,overview,popularity,release_date,vote_average,vote_count
374416,Where Am I Going?,Comedy,it,"Checco is 39 and lived his entire life with his parents. He loves his job where he does nothing the whole day, until something happens that will change his behavior and his life forever...",7.185,1/1/2016,6.8,1909
174751,Jane Got a Gun,"Western,Action,Drama",en,"After her outlaw husband returns home shot with eight bullets and barely alive, Jane reluctantly reaches out to an ex-lover who she hasn't seen in over ten years to help her defend her farm when the time comes that her husband's gang eventually tracks him down to finish the job.",19.644,12/31/2015,5.8,687
334394,Baskin,"Fantasy,Horror,Science Fiction",tr,Feature length version of the 2013 Turkish short film about police making a horrifying discovery in an apartment building.,7.48,12/31/2015,5.8,228
291270,Anomalisa,"Animation,Drama,Romance,Comedy",en,An inspirational speaker becomes reinvigorated after meeting a lively woman who shakes up his mundane existence.,11.695,12/30/2015,7.1,1438
281957,The Revenant,"Western,Drama,Adventure",en,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",52.979,12/25/2015,7.5,15986
273248,The Hateful Eight,"Drama,Mystery,Western",en,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,24.136,12/25/2015,7.7,12253
274167,Daddy's Home,Comedy,en,"The story of a mild-mannered radio executive who strives to become the best stepdad ever to his wife's two children, but complications ensue when their freewheeling, freeloading real father arrives, forcing stepdad to compete for the affection of the kids.",33.655,12/25/2015,6.3,2691
348678,A Man Called Ove,"Comedy,Drama",sv,"Despite being deposed as president of his condominium association, grumpy 59-year-old Ove continues to watch over his neighbourhood with an iron fist. When pregnant Parvaneh and her family move into the terraced house opposite Ove and she accidentally back into Ove’s mailbox, it sets off a series of unexpected changes in his life.",13.24,12/25/2015,7.6,836
274109,Palm Trees in the Snow,"Drama,History,Romance",es,"Spain, 2003. An accidental discovery leads Clarence to travel from the snowy mountains of Huesca to Equatorial Guinea, to visit the land where her father Jacobo and her uncle Kilian spent most of their youth, the island of Fernando Poo.",15.317,12/25/2015,7.4,468
274479,Joy,"Drama,Comedy",en,A story based on the life of a struggling Long Island single mom who became one of the country's most successful entrepreneurs.,14.105,12/24/2015,6.5,3639
365222,Ip Man 3,"Action,Drama,History",cn,"When a band of brutal gangsters led by a crooked property developer make a play to take over the city, Master Ip is forced to take a stand.",35.815,12/24/2015,7,1350
266294,Sisters,Comedy,en,Two disconnected sisters are summoned to clean out their childhood bedrooms before their parents sell their family home.,17.553,12/18/2015,6,1206
279690,He Never Died,"Comedy,Drama,Fantasy,Horror",en,Jack is a solitary man with a mysterious past. His strange habits will soon become stranger when his past catches up with him.,7.267,12/18/2015,6.1,366
382517,Open Season: Scared Silly,"Animation,Comedy,Family,Adventure",en,"The humans and animals believe a werewolf is on the loose, and former hunter Shaw uses the opportunity to re-open the season. Boog, Elliot, and Mr. Weenie have to face their fears and find the werewolf to get the season closed permanently.",27.55,12/18/2015,5.9,257
370665,Dilwale,"Crime,Action,Comedy",hi,Raj is a Mafia member. One day he meet a girl (Meera) while chasing by his rival gang and falls in love with her. Later he finds out that this girl is the daughter of the leader of his rival gang. Yet their love story continues until he was shot by his girlfriend upon a deep misunderstanding. After that incident these two lovers lives separate until their siblings fallen in love. With this new love story their paths intertwines again.,9.242,12/18/2015,6.6,243
362045,Bajirao Mastani,"War,History,Romance",hi,"Peshwa Bajirao married to Kashibai, falls in love with Mastani, a warrior princess in distress. They struggle to make their love triumph amid opposition from his conservative family.",11.094,12/18/2015,7.3,216
258509,Alvin and the Chipmunks: The Road Chip,"Adventure,Animation,Comedy,Family",en,"Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal.",45.695,12/17/2015,6,1390
369770,The Sense of Wonder,"Comedy,Romance,Drama",fr,"Louise, a widow with two children, almost crushes a stranger with her car. She takes care of him, even if he's not really wounded. It turns out that he has mental disorders and that they can help each other much more than they thought.",6.506,12/16/2015,6.8,238
140607,Star Wars: The Force Awakens,"Adventure,Action,Science Fiction,Fantasy",en,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",71.285,12/15/2015,7.3,17181
318846,The Big Short,"Comedy,Drama",en,The men who made millions from a global economic meltdown.,30.123,12/11/2015,7.3,7542
347969,The Ridiculous 6,"Western,Comedy",en,"When his long-lost outlaw father returns, Tommy ""White Knife"" Stockburn goes on an adventure-filled journey across the Old West with his five brothers.",33.76,12/11/2015,5.2,1163
325173,Close Range,"Action,Crime",en,"A rogue soldier turned outlaw is thrust into a relentless fight with a corrupt sheriff, his obedient deputies, and a dangerous drug cartel in order to protect his sister and her young daughter.",8.922,12/11/2015,6.6,241
365045,Heidi,"Adventure,Family",de,"Heidi, is an eight-year-old Swiss orphan who is given by her aunt to her mountain-dwelling grandfather. She is then stolen back by her aunt from her grandfather to live in the wealthy Sesemann household in Frankfurt, Germany as a companion to Klara, a sheltered, disabled girl in a wheelchair. Heidi is unhappy but makes the best of the situation, always longing for her grandfather.",13.989,12/10/2015,7.1,324
360605,Invisible Sister,"Fantasy,Adventure,Comedy,TV Movie",en,"Teenager Cleo's school science project goes quite awry, causing her popular older sister Molly to go invisible.",21.825,12/10/2015,6.7,256
366564,Comment c'est Loin,Comedy,fr,"After ten years of doing nothing, Orel and Gringe are in their mid 30s and they struggle to finish their first rap album. Their texts are mostly sex jokes and booze stories and reflect the everyday life they have in a small town from France. The problem is that they never really finished a song and when their producers want to meet, they have to face a new challenge : finish their first song in the next 24h. Their old issues, the fear of failure, their alcoholic friends and annoying girlfriends won't help them to do so, or will they ?",3.918,12/9/2015,7,611
334304,Belle and Sebastian: The Adventure Continues,"Family,Adventure",fr,"September, 1945. Sebastian impatiently waits for the return of his friend Angelina, whom he has not seen for two years. When the plane carrying the young woman to her small village in the Alps is reported to have crashed in the mountains, Sebastian is convinced that Angelina is still alive. Along with his faithful dog Belle, Sebastian embarks on the most dangerous adventure of his life.",7.523,12/8/2015,6.9,302
371307,Il professor Cenerentolo,"Comedy,Romance",it,"Serving 4 years in jail for a bank robbery committed to avoid bankruptcy, Umberto is allowed to work outside the prison during the day as a librarian. A beautiful woman mistakes him for a volunteer working with the inmates and they start to hang out –but, like a modern-day Cinderella, Umberto has to leave and be back in his cell every day before midnight... will they manage to live happily ever after?",6.257,12/7/2015,5.1,242
364067,A Very Murray Christmas,"Comedy,Music,TV Movie",en,"Bill Murray worries no one will show up to his TV show due to a massive snowstorm in New York City. Through luck and perseverance, guests arrive at Gotham’s Carlyle Hotel to help him — dancing and singing in holiday spirit.",7.233,12/4/2015,5.3,344
257088,Point Break,Action,en,"A young undercover FBI agent infiltrates a gang of thieves who share a common interest in extreme sports. A remake of the 1991 film, ""Point Break"".",36.572,12/3/2015,5.9,1974
335578,Land of Mine,"War,Drama,History",da,"In the days following the surrender of Germany in May 1945, a group of young German prisoners of war is handed over to the Danish authorities and subsequently sent to the West Coast, where they are ordered to remove the more than two million mines that the Germans had placed in the sand along the coast. With their bare hands, crawling around in the sand, the boys are forced to perform the dangerous work under the leadership of a Danish sergeant.",11.764,12/3/2015,7.8,1187
370964,I Am Dragon,"Fantasy,Romance",ru,"In the midst of the wedding princess Miroslava is kidnapped by a dragon and carried away into his castle on the remote island. Mira left everything behind in the past - family, friends and groom. Now the only things she had were a stone cage and a mysterious young man named Arman ... but who is he and what is he doing on that island? Miroslava will know the truth too late: loving a dragon will reveal the bitter truth - love is scary.",14.612,12/3/2015,7.2,298
331836,Babysitting 2,Comedy,fr,"Franck and his girlfriend Sonya, plus some of their friends go on holiday in Brazil. Franck, his friends, two girls and Sonya's grandmother leave to visit a cave, but everything goes wrong and their crazy adventures begin.",10.094,12/2/2015,6.3,1172
367544,The Spirit of Christmas,"Romance,Drama,Fantasy,TV Movie",en,A woman falls in love with a man who is somewhat unavailable.,8.892,11/28/2015,7,261
320588,"Hello, My Name Is Doris","Comedy,Drama,Romance",en,A self-help seminar inspires a sixty-something woman to romantically pursue her younger co-worker.,12.271,11/27/2015,6.4,404
287903,Krampus,"Horror,Comedy,Fantasy",en,"When his dysfunctional family clashes over the holidays, young Max is disillusioned and turns his back on Christmas.  Little does he know, this lack of festive spirit has unleashed the wrath of Krampus: a demonic force of ancient evil intent on punishing non-believers.",29.09,11/26/2015,6.1,1674
324807,A Bigger Splash,"Crime,Drama,Mystery,Thriller",en,"While vacationing on a Sicilian island with her boyfriend (Matthias Schoenaerts), a rock star (Tilda Swinton) receives an unexpected visit from an old flame (Ralph Fiennes) and his seductive daughter (Dakota Johnson).",11.405,11/26/2015,6.2,616
312221,Creed,Drama,en,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",88.343,11/25/2015,7.4,6046
254302,High-Rise,Drama,en,Life for the residents of a tower block begins to run out of control.,9.845,11/22/2015,5.7,972
359983,The Lion Guard: Return of the Roar,"Family,TV Movie,Animation",en,"Set in the African savannah, the film follows Kion as he assembles the members of the 'Lion Guard'. Throughout the film, the diverse team of young animals will learn how to utilize each of their unique abilities to solve problems and accomplish tasks to maintain balance within the Circle of Life, while also introducing viewers to the vast array of animals that populate the prodigious African landscape.",60.583,11/22/2015,6.5,919
205775,In the Heart of the Sea,"Thriller,Drama,Adventure,Action,History",en,"In the winter of 1820, the New England whaling ship Essex is assaulted by something no one could believe—a whale of mammoth size and will, and an almost human sense of vengeance.",23.297,11/20/2015,6.7,3516
258480,Carol,"Romance,Drama",en,"In 1950s New York, a department-store clerk who dreams of a better life falls for an older, married woman.",13.462,11/20/2015,7.5,3139
296100,The Night Before,"Comedy,Adventure,Fantasy",en,"In New York City for their annual tradition of Christmas Eve debauchery, three lifelong best friends set out to find the Holy Grail of Christmas parties since their yearly reunion might be coming to an end.",14.13,11/20/2015,6.1,1420
348537,Spanish Affair 2,"Comedy,Romance",es,"Amaia after breaking up with Rafa, falls in love with a Catalonian. Koldo, her father, goes to Sevilla to persuade Rafa to go to Catalonia and take Amaia's heart back.",6.835,11/20/2015,5.4,351
334527,Criminal Activities,"Thriller,Crime,Drama",en,Four young men make a risky investment together that gets them into trouble with the mob.,15.195,11/20/2015,6,253
369230,Them Who?,Comedy,it,"David's life is changed forever after his meeting with Marcello, a clever con man.",3.999,11/19/2015,6.5,360
131634,The Hunger Games: Mockingjay - Part 2,"Action,Adventure,Science Fiction",en,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",67.178,11/18/2015,6.9,10683
345637,Sanjay's Super Team,"Animation,Family,Fantasy,Action",en,"SANJAY'S SUPER TEAM follows the daydream of a young Indian boy, bored with his father's religious meditation, who imagines ""a kind of ancient, Hindu version of The Avengers,"" with the gods appearing like superheros.",4.665,11/18/2015,6.6,207
105864,The Good Dinosaur,"Adventure,Animation,Family",en,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,84.223,11/14/2015,6.7,4696
336004,Heist,Action,en,"A father is without the means to pay for his daughter's medical treatment. As a last resort, he partners with a greedy co-worker to rob a casino. When things go awry they're forced to hijack a city bus.",22.75,11/13/2015,6.1,779
321741,Concussion,"Drama,History",en,"A dramatic thriller based on the incredible true David vs. Goliath story of American immigrant Dr. Bennet Omalu, the brilliant forensic neuropathologist who made the first discovery of CTE, a football-related brain trauma, in a pro player and fought for the truth to be known. Omalu's emotional quest puts him at dangerous odds with one of the most powerful institutions in the world.",12.537,11/12/2015,7.1,2216
333348,Love the Coopers,"Comedy,Family,Drama",en,"When four generations of the Cooper clan come together for their annual Christmas Eve celebration, a series of unexpected visitors and unlikely events turn the night upside down, leading them all toward a surprising rediscovery of family bonds and the spirit of the holiday.",11.239,11/12/2015,6,670
314385,By the Sea,"Drama,Romance",en,"Set in France during the mid-1970s, Vanessa, a former dancer, and her husband Roland, an American writer, travel the country together. They seem to be growing apart, but when they linger in one quiet, seaside town they begin to draw close to some of its more vibrant inhabitants, such as a local bar/café-keeper and a hotel owner.",10.203,11/12/2015,5.6,507
367999,The Last Will Be the Last,"Drama,Comedy",it,"Luciana is a factory worker married to the love of her life.  She is living the simple and quiet life she’s always desired: she works and she is deeply in love with her husband Stefano, even if he doesn’t always have a job and they both need to struggle to keep on going. They are happy and always on each other’s side, but shortly after she finds out she’s pregnant, she gets fired and her world starts falling apart.  After having tried to have a baby for years, the joy of impending motherhood lasts only a few months. Begging for help but with no one ready to listen to her, completely desperate and shattered, Luciana decides to kidnap the managing director of her former company, asking for the justice she deserves.",4.92,11/12/2015,6.6,228
228066,Victor Frankenstein,"Drama,Science Fiction,Thriller",en,Eccentric scientist Victor Von Frankenstein creates a grotesque creature in an unorthodox scientific experiment.,14.873,11/10/2015,5.9,1820
314365,Spotlight,"Drama,History",en,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",13.601,11/6/2015,7.8,7240
312831,The Hallow,"Fantasy,Horror",en,"Deep within the darkness of secluded forest land in rural Ireland dwells an ancient evil. Feared by the nearby superstitious villagers as cursed creatures who prey upon the lost, their secrets have been kept from civilization and remain on their hallowed ground. But when a conservationist from London moves in with his wife and infant child in order to survey the land for future construction, his actions unwittingly disturb the horde of demonic forces. Alone in a remote wilderness, he must now ensure his family's survival from their relentless attacks.",23.985,11/6/2015,5.6,518
